,Time,FREE poly_A (mean uM),FREE poly_A (stdev uM),FREE poly_B (mean uM),FREE poly_B (stdev uM)
0,0.0,66.4120869998341,1.2789769243681803e-13,66.4120869998341,1.2789769243681803e-13
1,0.001000000000002,24.634733521500912,2.1281478093047794,24.825668271625442,2.1653222462328023
2,0.0020000099999961,20.00664120869999,2.127844200228508,19.70778681720073,2.220153684481412
3,0.0030000099999901,18.25502241407937,2.2795017720096324,17.972771044330063,2.1587919017011195
4,0.0040000099999842,17.71127345176822,1.9442689650517855,17.17582600033206,2.191488810321606
5,0.0050000099999782,17.58260003320605,1.9588047759755767,16.897725386020248,2.1003765846021336
6,0.0060000099999723,17.30865017433173,2.1571951619103897,16.644529304333396,2.1435748520131757
7,0.0070000099999664,16.88942387514527,2.3286403891390064,16.906026896895238,2.4372075216623252
8,0.0080000099999604,17.31695168520671,2.2190669946894053,16.82301178814544,1.8305302080472328
9,0.0090000099999545,17.013946538269963,1.8797881907754037,16.395483978084012,2.139552377363419
10,0.0100000099999485,16.976589739332557,2.1967655026397543,16.445293043333884,1.949335463925374
11,0.0110000099999426,17.17997675576955,2.1398704279387815,16.627926282583427,1.9244649815344548
12,0.0120000099999367,16.802258010958,1.8201713355843412,16.129835630084678,2.1197481723368
13,0.0130000099999307,16.87697160883281,2.073899523384043,16.142287896397136,1.8281191733511515
14,0.0140000099999248,16.968288228457585,1.9708702969389484,16.21285073883447,1.9748350440362106
15,0.0150000099999188,16.611323260833476,1.9749746256131895,16.66528308152084,1.9961422654886807
16,0.016000009999978,16.669433836958333,1.834539992472806,16.233604516021913,1.9101549231585957
17,0.0170000000001455,16.876971608832807,1.9212393786946693,16.200398472522,2.0732639077491264
18,0.018000000000313,16.793956500083013,1.7895677727156976,16.36227793458409,1.862001316046103
19,0.0190000000004806,16.893574630582766,2.115256899591716,16.416237755271464,2.115969467204852
20,0.0200000000006481,16.520006641208703,2.255201346041196,16.158890918147105,1.8749794373494144
21,0.0210000000008156,16.67358459239582,2.1432171578239205,16.387182467209044,2.0682927380297165
22,0.0220000000009832,16.61547401627096,1.9962113125622531,16.24190602689689,1.9207326464549332
23,0.0230000000011507,16.947534451270133,1.999315962850006,16.598870994521004,1.8889312278593853
24,0.0240000000013182,16.818861032707947,2.1282328120845873,16.104931097459733,2.024105153617236
25,0.0250000000014858,16.573966461896063,2.2538678466607314,16.133986385522164,2.0932774496879603
26,0.0260000000016533,16.436991532458908,2.1782569754942602,16.208699983396972,2.13622813380323
27,0.0270000000018208,16.72754441308318,2.0898548688650345,16.561514195583594,1.7556272607136474
28,0.0280000000019884,16.573966461896063,1.9337843493024698,16.387182467209026,2.014275697416516
29,0.0290000000021559,16.781504233770544,2.026873849707168,16.47434833139631,2.2996046726459394
30,0.0300000000023234,17.04300182633239,2.014566489746743,16.3996347335215,1.8030673317068153
31,0.031000000002491,16.85621783164536,1.9948644635519823,16.316619624771715,2.0916636448666894
32,0.0320000000026585,16.976589739332564,2.159589828877397,16.383031711771544,1.9142634273649766
33,0.033000000002826,16.549061929271122,1.9126427036680023,15.922297858210188,1.7408646361903515
34,0.0340000000029936,16.598870994520997,1.9178960649821994,16.341524157396638,1.9989712398257995
35,0.0350000000031611,16.74414743483314,1.8284254379300557,16.125684874647185,1.932108664600228
36,0.0360000000033286,16.818861032707957,1.8861792690116044,16.175493939897073,2.099687444279985
37,0.0370000000034962,16.91847916320771,1.897689797407212,16.420388510708946,2.0489097550393716
38,0.0380000000036637,16.62792628258343,1.923569523311295,16.316619624771704,1.7994326708534902
39,0.0390000000038312,16.827162543582936,1.8370739016602249,16.266810559521836,1.8457518494675964
40,0.0400000000039988,16.486800597708783,2.0870335152457002,16.14643865183464,2.1643712144253184
